Time,Energy_Consumption_kWh,Server_Load_percent,Ambient_Temperature_C,Cooling_Efficiency_percent,Hour,Day_of_Week,Month,Season
2023-01-14 20:00:00,302.8786977259512,57.04285101898999,20.741456895975585,84.56056645518116,20,5,1,Winter
2023-01-14 21:00:00,323.2145281013832,58.819349325311165,29.956006992680905,88.7018294857383,21,5,1,Winter
2023-01-14 22:00:00,309.20052840435056,74.91838863697399,29.6975179457614,90.29424470225344,22,5,1,Winter
2023-01-14 23:00:00,308.14576046379403,70.9462724752274,25.80390823616324,86.41196518328756,23,5,1,Winter
2023-01-15 00:00:00,471.0921168022014,95.742295053405,20.39450941114974,73.202393659155,0,6,1,Winter
2023-01-15 01:00:00,440.7315718760048,68.11969495583165,26.16273890917549,78.45668764986246,1,6,1,Winter
2023-01-15 02:00:00,394.834765817465,79.02941751390217,18.86638090775011,93.20209100815124,2,6,1,Winter
2023-01-15 03:00:00,319.5668321302003,81.61321439597651,18.367830026469672,75.6153902960963,3,6,1,Winter
2023-01-15 04:00:00,398.3231750233665,50.65472282941669,21.092194662134563,79.30417559593783,4,6,1,Winter
2023-01-15 05:00:00,394.6943541561132,83.17686860083553,23.551475480871797,80.8019220736049,5,6,1,Winter
2023-01-15 06:00:00,334.64037398200304,58.90179834348757,28.41927006490057,80.98512474236131,6,6,1,Winter
2023-01-15 07:00:00,386.7703298475946,98.05351587347276,26.726028837195692,85.32348956236314,7,6,1,Winter
2023-01-15 08:00:00,379.7009468794747,57.43313638765565,26.91247825439977,93.57689594361769,8,6,1,Winter
2023-01-15 09:00:00,423.1700196104433,70.73120618635119,23.105920013376902,76.01731779581263,9,6,1,Winter
2023-01-15 10:00:00,427.0187301735288,54.26748340393219,22.151219910563555,73.03753440752295,10,6,1,Winter
2023-01-15 11:00:00,309.06080195440893,99.84371259229736,22.452465155815236,74.93676224649843,11,6,1,Winter
2023-01-15 12:00:00,374.92252292529423,75.10975051656213,29.851794764832693,92.17312250523172,12,6,1,Winter
2023-01-15 13:00:00,425.1719831428473,79.76925086600218,18.48131029694979,86.14527031638015,13,6,1,Winter
2023-01-15 14:00:00,400.6272517160176,53.353823869421376,28.404377953469385,77.147669730979,14,6,1,Winter
2023-01-15 15:00:00,471.29796823766446,87.49802351995889,24.944104902868723,90.39867347421544,15,6,1,Winter
2023-01-15 16:00:00,431.738726323789,60.49527965477929,23.263385030275085,91.5342499090859,16,6,1,Winter
2023-01-15 17:00:00,332.58688541628595,94.90271447203568,26.70309192498164,91.16285846725695,17,6,1,Winter
2023-01-15 18:00:00,314.113749480086,60.25698202410036,23.840027297096437,92.97316334098886,18,6,1,Winter
2023-01-15 19:00:00,428.4838556412631,59.53438603318333,28.481078856979927,76.30602550433404,19,6,1,Winter
2023-01-15 20:00:00,305.3022621083244,51.82748339240474,28.8084223681351,88.87604821865696,20,6,1,Winter
2023-01-15 21:00:00,417.15511625469264,73.60334725549995,23.060651122481467,81.5134874318535,21,6,1,Winter
2023-01-15 22:00:00,488.0460482849915,78.24205666313082,21.32193356682062,91.04996382225154,22,6,1,Winter
2023-01-15 23:00:00,415.0948355751758,53.285431971417616,25.108203943120348,88.21226692904033,23,6,1,Winter
2023-01-16 00:00:00,377.6339852413044,88.77638083475053,28.94836014740029,89.41118616249312,0,0,1,Winter
2023-01-16 01:00:00,428.6576436884706,72.66444173740138,20.527946268068,86.40404594202678,1,0,1,Winter
2023-01-16 02:00:00,391.6505780983033,76.219513466379,25.475599002761797,74.43571923674267,2,0,1,Winter
2023-01-16 03:00:00,409.123357863187,72.03813734691141,25.578722641110247,83.62567297242346,3,0,1,Winter
2023-01-16 04:00:00,488.292961755305,70.0381530437663,26.79735626898337,94.6167434881127,4,0,1,Winter
2023-01-16 05:00:00,377.2205275601549,77.9820165654109,19.57881222152712,93.43470166242795,5,0,1,Winter
2023-01-16 06:00:00,492.2381127647829,57.76201229653562,26.58989957618506,71.07934339492529,6,0,1,Winter
2023-01-16 07:00:00,481.07012839121273,59.09640652476355,28.90839024798769,74.12037039323593,7,0,1,Winter
2023-01-16 08:00:00,339.15822695785926,93.08928105067588,20.156197306442905,73.29321933636405,8,0,1,Winter
2023-01-16 09:00:00,313.8722601750331,97.30577310668164,20.85051989908653,88.14949774963239,9,0,1,Winter
2023-01-16 10:00:00,320.1556002754853,68.66546581398765,29.656741128499675,90.44463324642362,10,0,1,Winter
2023-01-16 11:00:00,303.64436513030995,63.53723365717769,20.17172343251388,75.3377841577668,11,0,1,Winter
2023-01-16 12:00:00,318.88859215118566,82.19997716195078,28.25262112043495,82.64631732379573,12,0,1,Winter
2023-01-16 13:00:00,436.6013546832714,70.43670855490481,23.907334277376417,91.01757570028,13,0,1,Winter
2023-01-16 14:00:00,314.2377296920458,51.26931778301724,20.96677289283813,88.32003861915626,14,0,1,Winter
2023-01-16 15:00:00,363.79512605875226,57.80762986830952,28.448998815270137,83.5559301372962,15,0,1,Winter
2023-01-16 16:00:00,468.97506219389095,85.79861144236988,23.343663060031982,84.75869226146932,16,0,1,Winter
2023-01-16 17:00:00,304.65438714716515,82.94619709550757,24.17780824715628,82.70901367290699,17,0,1,Winter
2023-01-16 18:00:00,462.89369651778713,51.354799625174174,22.310800432797187,77.43871128297052,18,0,1,Winter
2023-01-16 19:00:00,356.37095495468,61.098608096647474,25.11541021721913,84.1255498214754,19,0,1,Winter
2023-01-16 20:00:00,323.63296552433127,61.55373982940357,19.962286471020278,87.22213255125226,20,0,1,Winter
2023-01-16 21:00:00,439.3474330728301,83.59463717993643,22.69297843982113,91.8330728965202,21,0,1,Winter
2023-01-16 22:00:00,425.7885693559768,50.98552688771821,29.63294786802345,85.9072838494812,22,0,1,Winter
2023-01-16 23:00:00,475.4944027054106,55.205429099228695,21.09760119241353,89.02803842607895,23,0,1,Winter
2023-01-17 00:00:00,447.01420876077714,89.99580426865947,25.880839974495508,74.00179087386432,0,1,1,Winter
2023-01-17 01:00:00,460.69618607696975,58.92723310271669,21.90228077069634,81.53893686049474,1,1,1,Winter
2023-01-17 02:00:00,356.4069145142613,82.63730539259373,27.28167750823921,70.23329049567734,2,1,1,Winter
2023-01-17 03:00:00,335.48790875594455,61.90913905233633,19.5704839286202,76.16697161304057,3,1,1,Winter
2023-01-17 04:00:00,450.12295032817167,54.97206963796726,29.637852540942536,88.16154287782513,4,1,1,Winter
2023-01-17 05:00:00,461.3669478534528,62.1586095499727,23.445474496603676,94.79524878373408,5,1,1,Winter
2023-01-17 06:00:00,498.1010284001346,86.11334659278296,20.832605560157567,72.4794524896804,6,1,1,Winter
2023-01-17 07:00:00,382.5235353822853,92.78482340531428,18.88196096796015,80.0373578965322,7,1,1,Winter
2023-01-17 08:00:00,374.40361715855664,91.51099322834958,20.037094861050488,90.00177421747898,8,1,1,Winter
2023-01-17 09:00:00,455.2825921483994,69.85917648092274,24.23728738267221,75.10089086572248,9,1,1,Winter
2023-01-17 10:00:00,368.1607080506036,83.40425682853231,22.04403811717544,83.87712373255715,10,1,1,Winter
2023-01-17 11:00:00,486.15146512071294,60.24921477079105,27.946600390591318,88.32678240074188,11,1,1,Winter
2023-01-17 12:00:00,471.6825503686024,64.65738651305067,23.170650283941672,85.39963625650448,12,1,1,Winter
2023-01-17 13:00:00,385.7988054750037,94.816790926056,20.98457127105156,74.70061836538541,13,1,1,Winter
2023-01-17 14:00:00,450.1742135582994,50.6500961755368,25.40573983924836,78.88461421714348,14,1,1,Winter
2023-01-17 15:00:00,450.9085748169365,54.2754265427234,26.48132660262535,89.59479461213493,15,1,1,Winter
2023-01-17 16:00:00,320.6247737671865,60.39431275730136,20.0045028948114,83.85566285330042,16,1,1,Winter
2023-01-17 17:00:00,480.5105813359133,51.32661019369099,20.011430595459814,70.13074033857282,17,1,1,Winter
2023-01-17 18:00:00,401.05047448957146,59.071771754489866,18.440057123202514,89.02476900070235,18,1,1,Winter
2023-01-17 19:00:00,465.2914932215483,79.15207804848461,26.836824180787687,70.88278387350597,19,1,1,Winter
2023-01-17 20:00:00,364.00992020612233,71.0712275296249,25.96565433146166,88.64334456828081,20,1,1,Winter
2023-01-17 21:00:00,479.1046456992401,94.63358555384876,23.69557050899777,75.06201400413093,21,1,1,Winter
2023-01-17 22:00:00,377.84033574683264,90.87217808692203,28.130045387630368,93.9518370029845,22,1,1,Winter
2023-01-17 23:00:00,302.1675302960597,67.0908675848938,27.66804183540064,79.19851878255211,23,1,1,Winter
2023-01-18 00:00:00,481.0763952838527,62.97117167156463,25.024252372761023,78.17329040845198,0,2,1,Winter
2023-01-18 01:00:00,318.25733535722674,68.98462040836334,28.419255366159103,73.72220125831112,1,2,1,Winter
2023-01-18 02:00:00,363.862727518083,79.51474712574039,20.47009452044122,77.64010538725537,2,2,1,Winter
2023-01-18 03:00:00,490.012393410161,63.403182041143815,19.343035432772734,91.916269045705,3,2,1,Winter
2023-01-18 04:00:00,490.1214293875112,81.2074453924567,21.23699533820388,94.90835844068118,4,2,1,Winter
2023-01-18 05:00:00,414.6875776246573,70.47058260956203,18.68504227307178,79.20773826267121,5,2,1,Winter
2023-01-18 06:00:00,426.3674424339599,77.602359042599,24.374034336012382,81.21526577386356,6,2,1,Winter
2023-01-18 07:00:00,389.689104395664,71.80632645676583,29.23926830753954,88.05177345506843,7,2,1,Winter
2023-01-18 08:00:00,358.6421543396129,64.72328797709588,18.47212248802212,92.15489451162686,8,2,1,Winter
2023-01-18 09:00:00,365.7329090739832,97.42266534810784,19.46531896812032,84.8261083546696,9,2,1,Winter
2023-01-18 10:00:00,434.5036912154077,88.18028970798804,23.42638833940122,79.78814245444573,10,2,1,Winter
2023-01-18 11:00:00,450.474905887536,57.00565878832263,29.20650021033486,80.3155460212156,11,2,1,Winter
2023-01-18 12:00:00,458.3158087451697,93.42339879489565,21.793873259721007,87.39045366242017,12,2,1,Winter
2023-01-18 13:00:00,457.9236285589108,74.37155991247567,24.08681770426071,70.08045659010696,13,2,1,Winter
2023-01-18 14:00:00,318.2412206097381,94.72761134470456,18.498874308604705,85.48973343649601,14,2,1,Winter
2023-01-18 15:00:00,398.8840609405163,89.99276279736577,19.780118411545068,78.88732526103394,15,2,1,Winter
2023-01-18 16:00:00,311.51175200332887,71.26067522346167,29.83956147550616,89.8549332819271,16,2,1,Winter
2023-01-18 17:00:00,409.9057764647471,51.12346541600587,29.581424357232542,72.3247659955783,17,2,1,Winter
2023-01-18 18:00:00,388.3061002746754,63.4338679692473,18.059279771212918,84.70505667370976,18,2,1,Winter
2023-01-18 19:00:00,477.54083655166,77.08171073304334,29.421741425078867,82.0243222471531,19,2,1,Winter
2023-01-18 20:00:00,370.18300251041575,81.67391099130737,25.669439253786003,86.05813814763069,20,2,1,Winter
2023-01-18 21:00:00,323.4134032855212,62.89438427166012,28.415019534240265,71.62133986207421,21,2,1,Winter
2023-01-18 22:00:00,328.5983364105672,56.96780370364121,23.45687826760631,84.49959468570329,22,2,1,Winter
2023-01-18 23:00:00,452.3021263434945,91.74651183996497,24.187152342951,84.03711469898809,23,2,1,Winter
2023-01-19 00:00:00,423.6436126632522,99.2201090351776,23.86615896308304,84.01650236040427,0,3,1,Winter
2023-01-19 01:00:00,320.22453522455805,76.28450911513428,26.00237109055325,85.08719166491137,1,3,1,Winter
2023-01-19 02:00:00,316.8213612229995,58.583964292415175,19.67581505707576,86.91169843065906,2,3,1,Winter
2023-01-19 03:00:00,440.193826291824,63.61536632596845,18.35968307847213,90.12472499201924,3,3,1,Winter
2023-01-19 04:00:00,314.5526012728388,50.919533827373336,21.695159299094293,76.74551800320536,4,3,1,Winter
2023-01-19 05:00:00,464.3720118580712,95.71494032802497,26.45616915283976,90.62623525450157,5,3,1,Winter
2023-01-19 06:00:00,441.2484454312993,55.88755414450706,20.42224142547538,82.45639205658634,6,3,1,Winter
2023-01-19 07:00:00,316.26975612838,78.82582377571268,26.081189199899008,71.92645697835827,7,3,1,Winter
2023-01-19 08:00:00,316.9675428170384,63.7027610343603,29.63894455328725,71.46377323109948,8,3,1,Winter
2023-01-19 09:00:00,497.3279157002351,77.70890012578967,19.126808589473026,78.35595796740152,9,3,1,Winter
2023-01-19 10:00:00,374.85415915122405,82.57101941759322,26.07122541870152,89.62242442778668,10,3,1,Winter
2023-01-19 11:00:00,374.12842941337817,91.48709018536007,23.32500263165485,87.6920233685229,11,3,1,Winter
2023-01-19 12:00:00,462.5599134515005,60.32106358803016,28.417707052530066,89.71537411681015,12,3,1,Winter
2023-01-19 13:00:00,489.44971547677176,50.549791432924025,20.125797473368632,82.93172641104023,13,3,1,Winter
2023-01-19 14:00:00,497.2002127645742,56.84428150344037,26.31151142671397,81.00497494888727,14,3,1,Winter
2023-01-19 15:00:00,450.6756370517883,95.00093209240526,28.05738347577732,73.6863131676571,15,3,1,Winter
2023-01-19 16:00:00,375.2519171061832,93.69450387812576,29.33537063368828,78.20481884023279,16,3,1,Winter
2023-01-19 17:00:00,316.70014333973376,79.87065510851542,26.19897633947575,80.85048415434689,17,3,1,Winter
2023-01-19 18:00:00,455.4293831854874,80.02584302168268,23.96609716810113,72.21501074199043,18,3,1,Winter
2023-01-19 19:00:00,411.680849947161,83.25183372731277,25.41416688241457,75.51529881778028,19,3,1,Winter
2023-01-19 20:00:00,384.8444018493952,58.76856393117248,28.42685981374462,84.95563235159347,20,3,1,Winter
2023-01-19 21:00:00,481.2708770189472,95.720597296248,24.84731695966596,88.39157785597975,21,3,1,Winter
2023-01-19 22:00:00,322.23949646123026,70.93852624460365,18.364644716362044,94.95868778482374,22,3,1,Winter
2023-01-19 23:00:00,398.52502085817184,69.15692641247487,29.17138434608373,93.32783328358894,23,3,1,Winter
2023-01-20 00:00:00,302.2707289534838,75.94588526414188,26.27432101237873,86.06412998837979,0,4,1,Winter
2023-01-20 01:00:00,393.7321283988253,52.34829833875276,26.11816062932696,80.5312013323518,1,4,1,Winter
2023-01-20 02:00:00,311.26065513636746,58.31416843780397,20.588101828772608,85.90443411770582,2,4,1,Winter
2023-01-20 03:00:00,323.7635832536144,86.90168082131852,25.906625642791887,89.64129045200579,3,4,1,Winter
2023-01-20 04:00:00,323.505249355421,54.139933396256325,22.726372867849904,72.95840477308468,4,4,1,Winter
2023-01-20 05:00:00,429.84206042321273,80.1576054733194,25.814795724497905,80.2476222424072,5,4,1,Winter
2023-01-20 06:00:00,449.2089758530847,62.26745548406605,19.279116363695888,90.99505714089042,6,4,1,Winter
2023-01-20 07:00:00,416.673753019432,69.46478070209884,25.894143655236437,79.5958237983261,7,4,1,Winter
2023-01-20 08:00:00,492.43450969490834,64.43468683853499,29.992964709248,84.29680678067966,8,4,1,Winter
2023-01-20 09:00:00,374.9741159047408,67.78363582324747,18.578544466326672,84.69423402155496,9,4,1,Winter
2023-01-20 10:00:00,357.14241725637214,85.95229525921228,29.72609021065581,74.61190632834098,10,4,1,Winter
2023-01-20 11:00:00,473.7198256378921,64.85608578115875,22.88289552867445,79.0558860413072,11,4,1,Winter
2023-01-20 12:00:00,344.71916770389055,78.32023201484486,28.449041404047108,78.3627822185483,12,4,1,Winter
2023-01-20 13:00:00,492.64450788812223,73.80252010995498,27.38862580869928,70.65491771330161,13,4,1,Winter
2023-01-20 14:00:00,302.4308949379633,83.1835582681324,24.80419513184001,70.60479409728389,14,4,1,Winter
2023-01-20 15:00:00,493.9757653415278,96.84148696623792,26.86139051101592,90.79242609189434,15,4,1,Winter
2023-01-20 16:00:00,308.63198239011524,86.62860486051252,28.542186735616177,76.8267702493203,16,4,1,Winter
2023-01-20 17:00:00,478.2286227396143,60.74701892953784,22.849683859812394,82.95196915597039,17,4,1,Winter
2023-01-20 18:00:00,405.54022181726,51.55915675306424,21.924397938758865,77.46813933971933,18,4,1,Winter
2023-01-20 19:00:00,498.5929592238601,63.11320221499125,26.011120626763017,93.51698112788353,19,4,1,Winter
2023-01-20 20:00:00,314.75931294707976,79.75389653501274,27.6941513032951,76.48241897164435,20,4,1,Winter
2023-01-20 21:00:00,410.77085688026415,52.57129067421252,27.147421617319388,80.74142031847337,21,4,1,Winter
2023-01-20 22:00:00,493.8605071238198,74.81831236006181,27.573763786303616,91.81825626211504,22,4,1,Winter
2023-01-20 23:00:00,404.6195688340298,79.84214244584446,23.2269997777552,91.0483391697952,23,4,1,Winter
2023-01-21 00:00:00,425.8797276270525,66.71219454084805,27.81401059410026,74.65253544615693,0,5,1,Winter
2023-01-21 01:00:00,439.1497377969234,88.54561018729109,19.442508664447303,90.06608274489275,1,5,1,Winter
2023-01-21 02:00:00,390.90821295355465,55.32991265668859,24.533869175530192,81.45467216844732,2,5,1,Winter
2023-01-21 03:00:00,425.5116160168127,53.75688908679044,18.06910392597746,82.07422180213388,3,5,1,Winter
2023-01-21 04:00:00,416.86286238462,86.40943781018017,21.89502995880324,73.3369993103986,4,5,1,Winter
2023-01-21 05:00:00,480.23160209819775,74.77456581030992,22.397538418456776,72.01503784392811,5,5,1,Winter
2023-01-21 06:00:00,309.08927606829155,84.4201198213868,22.754072299311066,88.19848267434413,6,5,1,Winter
2023-01-21 07:00:00,356.19263791844605,71.74136693018731,26.345606480278345,82.4115288088825,7,5,1,Winter
2023-01-21 08:00:00,490.0822968153117,62.32010166195534,22.66269721524415,80.9212675653795,8,5,1,Winter
2023-01-21 09:00:00,478.05275677818327,90.95511588371,23.384323471470367,88.23770571630992,9,5,1,Winter
2023-01-21 10:00:00,391.1313505571426,89.97079394844897,20.85052957049193,89.13782247477775,10,5,1,Winter
2023-01-21 11:00:00,424.02651956030735,84.73482354272133,22.479021499552083,73.97270419173384,11,5,1,Winter
2023-01-21 12:00:00,355.47623659622656,63.607256861498136,20.727235527157816,85.25562873694103,12,5,1,Winter
2023-01-21 13:00:00,337.62423194475224,79.51153334345435,18.878351085221325,73.38385205694213,13,5,1,Winter
2023-01-21 14:00:00,392.7396809879965,68.04869484700134,25.241383120576536,88.78437715072614,14,5,1,Winter
2023-01-21 15:00:00,370.67044560521055,54.5791036663317,26.0185535826602,86.42387890667848,15,5,1,Winter
2023-01-21 16:00:00,416.7312223701744,95.86567877311214,25.433884152115372,93.91536552708644,16,5,1,Winter
2023-01-21 17:00:00,315.54692739299696,56.84093154594807,23.561928525606863,71.72395040891053,17,5,1,Winter
2023-01-21 18:00:00,494.8789615332333,97.51186769104012,22.55742936215076,71.42636802878135,18,5,1,Winter
2023-01-21 19:00:00,497.2421488959205,72.30028864789779,28.360003794861903,77.05467686733,19,5,1,Winter
